order_id,exchange,timestamp,security_code,price,side,changereason,orderstatus,quantity,leavesquantity,ordertype,exchangeordertype,national_bid,national_offer,bid,offer,participantid,preferenceonly,midtick,singlefillminimumquantity,minimumquantity,sequence,crossingkey,totalmatchedquantity,shortsellquantity,triggercondition,timevaliditydecoded,row_num,timevalidity,date
7904794000131252689,3,1725513694636124786,110621,3370,1,1,2,1785,1785,1,4096,3380,3390,3380,3390,67,2,1,2,0,47981624,1,0,0,0,Rest of Day,38109,256,2024-09-05
7904794000131253473,3,1725513644191429354,110621,3370,1,1,2,1785,1785,1,4096,3370,3380,3370,3380,67,2,1,2,0,47861833,1,0,0,0,Rest of Day,38017,256,2024-09-05
7904794000131260131,3,1725513694635975906,110621,3380,2,3,2,23,0,1,2048,3370,3380,3370,3390,67,0,2,0,0,47981517,0,23,0,0,Rest of Day,38081,256,2024-09-05
7904794000131265681,3,1725513668270653712,110621,3370,1,9,2,217,217,1,64,3370,3380,3370,3380,67,0,1,0,0,47914048,0,0,0,0,Bouncing,38033,0,2024-09-05
7904794000131265685,3,1725513671161552773,110621,3370,1,1,2,1785,1785,1,4096,3370,3380,3370,3380,67,2,1,2,0,47922027,1,0,0,0,Rest of Day,38045,256,2024-09-05
7904794000131266819,3,1725513920847009643,110621,3390,2,1,2,250,250,1,2048,3380,3390,3380,3390,146,2,2,2,0,48508345,0,0,0,0,Rest of Day,38510,256,2024-09-05
7904794000131267071,3,1725513677667690228,110621,3370,1,1,2,1785,1785,1,4096,3370,3380,3370,3380,67,2,1,2,0,47938109,1,0,0,0,Rest of Day,38050,256,2024-09-05
7904794000131276226,3,1725513694608897432,110621,3380,1,9,2,5000,5000,1,4096,3370,3380,3370,3380,50,2,3,0,0,47981407,0,0,0,0,Bouncing,38056,0,2024-09-05
7904794000131276240,3,1725513694636319935,110621,3370,1,1,2,1785,1785,1,4096,3380,3390,3380,3390,67,2,1,2,0,47981654,1,0,0,0,Rest of Day,38117,256,2024-09-05
7904794000131276241,3,1725513694636458001,110621,3380,1,1,2,125,125,1,4096,3380,3390,3380,3390,67,2,2,2,0,47981738,1,0,0,0,Rest of Day,38137,256,2024-09-05
7904794000131276242,3,1725513694635975906,110621,3380,1,9,2,24499,2164,1,2048,3370,3380,3370,3380,67,2,2,2,0,47981500,1,22335,0,0,Bouncing,38064,0,2024-09-05
7904794000131276243,3,1725513694635995877,110621,3380,1,9,2,24499,24499,1,2048,3370,3380,3370,3390,67,2,2,2,0,47981559,1,0,0,0,Bouncing,38084,0,2024-09-05
7904794000131276246,3,1725513694636051257,110621,3380,1,9,2,8400,8400,1,2048,3380,3380,3380,3390,67,2,2,2,0,47981571,1,0,0,0,Bouncing,38090,0,2024-09-05
7904794000131276248,3,1725513694636059983,110621,3380,1,9,2,13935,13935,1,2048,3380,3380,3380,3390,67,2,2,2,0,47981579,1,0,0,0,Bouncing,38094,0,2024-09-05
7904794000131276254,3,1725513990958855411,110621,3440,2,1,2,1508,1508,1,4096,3370,3370,3360,3370,67,2,4,2,0,48676673,1,0,0,0,Rest of Day,38822,256,2024-09-05
7904794000131276255,3,1725513990958775872,110621,3370,1,1,2,1508,1508,1,4096,3370,3370,3360,3370,67,2,4,2,0,48676563,1,0,0,0,Rest of Day,38787,256,2024-09-05
7904794000131276264,3,1725513694636267614,110621,3370,1,9,2,3117,3117,1,4096,3380,3390,3380,3390,67,2,1,2,0,47981637,1,0,0,0,Bouncing,38112,0,2024-09-05
7904794000131276266,3,1725513706053254632,110621,3390,2,1,2,1950,1950,1,4096,3380,3390,3380,3390,41,2,4,2,0,48008861,2,0,0,0,Rest of Day,38255,256,2024-09-05
7904794000131276282,3,1725513694636978997,110621,3380,1,1,2,3874,3874,1,2048,3380,3390,3380,3390,2,2,2,2,0,47981838,99999,0,0,0,Rest of Day,38141,256,2024-09-05
7904794000131276334,3,1725513694777248256,110621,3380,2,3,2,999,0,1,2048,3380,3390,3380,3390,51,2,2,2,0,47982182,555,999,0,0,Bouncing,38163,0,2024-09-05
7904794000131276570,3,1725513990957982025,110621,3380,1,3,2,234,0,1,2048,3380,3370,3360,3370,51,2,2,2,0,48676110,555,234,0,0,Rest of Day,38665,256,2024-09-05
7904794000131276827,3,1725513990957982025,110621,3370,1,3,2,302,0,1,2048,3380,3370,3360,3370,51,2,2,2,0,48676162,555,302,0,0,Rest of Day,38717,256,2024-09-05
7904794000131276962,3,1725513960125435751,110621,3390,2,1,2,61,61,1,2048,3380,3390,3380,3390,47,0,2,0,0,48611777,194035,0,0,0,Rest of Day,38631,256,2024-09-05
7904794000131277517,3,1725513991030785771,110621,3410,2,1,2,274,274,1,2048,3370,3380,3370,3380,51,2,2,2,0,48677514,555,0,0,0,Rest of Day,38905,256,2024-09-05
7904794000131278035,3,1725513699186002309,110621,3390,2,1,2,1785,1785,1,4096,3380,3390,3380,3390,67,2,1,2,0,47993447,1,0,0,0,Rest of Day,38198,256,2024-09-05
7904794000131279050,3,1725513830576610338,110621,3390,2,1,2,350,350,1,2048,3380,3390,3380,3390,47,0,2,0,0,48322290,20302297,0,0,0,Rest of Day,38425,256,2024-09-05
7904794000131280191,3,1725513826019370322,110621,3410,2,1,2,253372,253372,1,4096,3380,3390,3380,3390,47,0,2,1,94,48314894,194035,0,0,0,Rest of Day,38420,256,2024-09-05
7904794000131280241,3,1725513990957982025,110621,3380,1,3,2,122,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676114,1,122,0,0,Rest of Day,38669,256,2024-09-05
7904794000131280251,3,1725513990957982025,110621,3380,1,3,2,1,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676118,1,1,0,0,Rest of Day,38673,256,2024-09-05
7904794000131280253,3,1725513990957982025,110621,3380,1,3,2,84,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676119,1,84,0,0,Rest of Day,38674,256,2024-09-05
7904794000131280254,3,1725513990957982025,110621,3380,1,3,2,12,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676120,1,12,0,0,Rest of Day,38675,256,2024-09-05
7904794000131280255,3,1725513990957982025,110621,3380,1,3,2,1,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676121,1,1,0,0,Rest of Day,38676,256,2024-09-05
7904794000131280256,3,1725513990957982025,110621,3380,1,3,2,43,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676122,1,43,0,0,Rest of Day,38677,256,2024-09-05
7904794000131280265,3,1725513990957982025,110621,3380,1,3,2,12,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676123,1,12,0,0,Rest of Day,38678,256,2024-09-05
7904794000131280266,3,1725513990957982025,110621,3380,1,3,2,20,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676124,1,20,0,0,Rest of Day,38679,256,2024-09-05
7904794000131281224,3,1725514025639740539,110621,3380,2,3,2,262,0,1,2048,3370,3380,3370,3380,146,2,2,2,0,48770574,2,262,0,0,Rest of Day,39304,256,2024-09-05
7904794000131283727,3,1725513990957982025,110621,3380,1,3,2,13,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676125,1,13,0,0,Rest of Day,38680,256,2024-09-05
7904794000131283746,3,1725513990957982025,110621,3380,1,3,2,539,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676126,0,539,0,0,Rest of Day,38681,256,2024-09-05
7904794000131285357,3,1725513728412439032,110621,3400,1,3,2,178,0,1,4096,3380,3390,3380,3390,61,2,2,2,178,48076553,0,178,0,0,Rest of Day,38315,256,2024-09-05
7904794000131287080,3,1725513820811760570,110621,3390,2,1,2,4265,4265,1,2048,3380,3390,3380,3390,146,2,2,2,0,48302495,0,0,0,0,Rest of Day,38417,256,2024-09-05
7904794000131289679,3,1725513731508149193,110621,3390,2,1,2,37,37,1,2048,3380,3390,3380,3390,51,2,2,2,0,48085511,555,0,0,0,Rest of Day,38325,256,2024-09-05
7904794000131290454,3,1725513732279644346,110621,3390,2,1,2,36,36,1,2048,3380,3390,3380,3390,51,2,2,2,0,48094875,555,0,0,0,Rest of Day,38327,256,2024-09-05
7904794000131290735,3,1725513731508404011,110621,3390,2,1,2,35,35,1,2048,3380,3390,3380,3390,51,2,2,2,0,48085514,555,0,0,0,Rest of Day,38326,256,2024-09-05
7904794000131291942,3,1725513728588946998,110621,3390,2,1,2,1752,1574,1,4096,3380,3390,3380,3390,67,2,1,2,0,48077741,1,178,0,0,Rest of Day,38318,256,2024-09-05
7904794000131291943,3,1725513728645577460,110621,3390,2,1,2,1785,1785,1,4096,3380,3390,3380,3390,67,2,1,2,0,48077858,1,0,0,0,Rest of Day,38320,256,2024-09-05
7904794000131295115,3,1725513736504551591,110621,3390,2,1,2,72,72,1,2048,3380,3390,3380,3390,51,2,2,2,0,48124878,555,0,0,0,Rest of Day,38333,256,2024-09-05
7904794000131296415,3,1725513735280820426,110621,3390,2,1,2,36,36,1,2048,3380,3390,3380,3390,51,2,2,2,0,48115834,555,0,0,0,Rest of Day,38332,256,2024-09-05
7904794000131301688,3,1725513990957982025,110621,3380,1,3,2,26,0,1,2048,3380,3370,3360,3370,47,0,2,0,0,48676131,20409626,26,0,0,Rest of Day,38686,256,2024-09-05
7904794000131304690,3,1725513752026217628,110621,3380,1,9,2,256,256,1,4096,3380,3390,3380,3390,67,0,1,1,256,48164697,0,0,0,0,Bouncing,38342,0,2024-09-05
7904794000131304692,3,1725513990957982025,110621,3410,1,3,2,255,0,1,4096,3380,3370,3360,3370,67,0,2,1,64,48676105,0,255,0,0,Rest of Day,38660,256,2024-09-05
7904794000131313716,3,1725513776851917140,110621,3380,1,9,2,212,212,1,64,3380,3390,3380,3390,67,0,1,0,0,48221253,0,0,0,0,Bouncing,38351,0,2024-09-05
7904794000131313722,3,1725513990957982025,110621,3380,1,3,2,2,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676132,1,2,0,0,Rest of Day,38687,256,2024-09-05
7904794000131313727,3,1725513990957982025,110621,3380,1,3,2,10,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676133,1,10,0,0,Rest of Day,38688,256,2024-09-05
7904794000131313747,3,1725513995735013682,110621,3410,2,1,2,10400,10400,1,2048,3360,3370,3360,3370,2,2,2,2,0,48696456,99999,0,0,0,Rest of Day,39087,256,2024-09-05
7904794000131313748,3,1725513817584081589,110621,3360,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48297303,99999,0,0,0,Rest of Day,38411,256,2024-09-05
7904794000131313761,3,1725513991059971754,110621,3430,2,1,2,10400,10400,1,2048,3370,3380,3370,3380,2,2,2,2,0,48677621,99999,0,0,0,Rest of Day,38911,256,2024-09-05
7904794000131313762,3,1725513817684705029,110621,3340,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48297383,99999,0,0,0,Rest of Day,38414,256,2024-09-05
7904794000131319626,3,1725513990957982025,110621,3380,1,3,2,12,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676134,1,12,0,0,Rest of Day,38689,256,2024-09-05
7904794000131325939,3,1725513816762409384,110621,3380,1,9,2,227,227,1,64,3380,3390,3380,3390,67,0,1,0,0,48295039,0,0,0,0,Bouncing,38400,0,2024-09-05
7904794000131326322,3,1725513853791111950,110621,3350,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48362810,99999,0,0,0,Rest of Day,38449,256,2024-09-05
7904794000131326355,3,1725513853892349689,110621,3330,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48363154,99999,0,0,0,Rest of Day,38456,256,2024-09-05
7904794000131328604,3,1725513856287379990,110621,3410,2,1,2,254077,254077,1,4096,3380,3390,3380,3390,47,0,2,1,94,48367658,194035,0,0,0,Rest of Day,38467,256,2024-09-05
7904794000131329890,3,1725513858766301291,110621,3390,2,1,2,170,170,1,2048,3380,3390,3380,3390,47,0,2,0,0,48371869,20302297,0,0,0,Rest of Day,38473,256,2024-09-05
7904794000131331432,3,1725513990957982025,110621,3370,1,3,2,257,0,1,2048,3380,3370,3360,3370,146,2,2,2,0,48676166,2,257,0,0,Rest of Day,38721,256,2024-09-05
7904794000131336448,3,1725513853682419199,110621,3380,1,9,2,189,189,1,64,3380,3390,3380,3390,67,0,1,0,0,48362673,0,0,0,0,Bouncing,38435,0,2024-09-05
7904794000131336452,3,1725513990957982025,110621,3380,1,3,2,109,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676136,1,109,0,0,Rest of Day,38691,256,2024-09-05
7904794000131336475,3,1725513957588101641,110621,3360,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48606707,99999,0,0,0,Rest of Day,38623,256,2024-09-05
7904794000131336520,3,1725513957688778142,110621,3340,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48606992,99999,0,0,0,Rest of Day,38626,256,2024-09-05
7904794000131336878,3,1725513990957982025,110621,3380,1,3,2,26,0,1,2048,3380,3370,3360,3370,47,0,2,0,0,48676137,20409626,26,0,0,Rest of Day,38692,256,2024-09-05
7904794000131337030,3,1725513924878993201,110621,3410,2,1,2,254700,254700,1,4096,3380,3390,3380,3390,47,0,2,1,94,48521236,194035,0,0,0,Rest of Day,38567,256,2024-09-05
7904794000131337757,3,1725513925431225365,110621,3390,2,1,2,17,17,1,2048,3380,3390,3380,3390,47,0,2,0,0,48522409,20302297,0,0,0,Rest of Day,38570,256,2024-09-05
7904794000131347330,3,1725513890023746241,110621,3380,1,9,2,228,228,1,64,3380,3390,3380,3390,67,0,1,0,0,48438548,0,0,0,0,Bouncing,38488,0,2024-09-05
7904794000131350081,3,1725513990957982025,110621,3370,1,3,2,160,0,1,2048,3380,3370,3360,3370,146,2,2,2,0,48676168,2,160,0,0,Rest of Day,38723,256,2024-09-05
7904794000131357141,3,1725513991653859096,110621,3360,1,1,2,274,274,1,2048,3370,3380,3370,3380,51,2,2,2,0,48683536,8949669,0,0,0,Rest of Day,38929,256,2024-09-05
7904794000131358584,3,1725513990957982025,110621,3380,1,3,2,130,0,1,2048,3380,3370,3360,3370,67,0,2,0,0,48676141,0,130,0,0,Rest of Day,38696,256,2024-09-05
7904794000131358588,3,1725513921078381369,110621,3380,1,9,2,241,241,1,64,3380,3390,3380,3390,67,0,1,0,0,48510453,0,0,0,0,Bouncing,38516,0,2024-09-05
7904794000131358606,3,1725513990957982025,110621,3380,1,3,2,1785,0,1,4096,3380,3370,3360,3370,67,2,1,2,0,48676101,1,1785,0,0,Rest of Day,38656,256,2024-09-05
7904794000131358612,3,1725513925766872633,110621,3380,1,1,2,1785,1785,1,4096,3380,3390,3380,3390,67,2,1,2,0,48523152,1,0,0,0,Rest of Day,38575,256,2024-09-05
7904794000131358620,3,1725513990957982025,110621,3380,1,3,2,1508,0,1,4096,3380,3370,3360,3370,67,2,4,2,0,48676102,1,1508,0,0,Rest of Day,38657,256,2024-09-05
7904794000131358621,3,1725513921533058031,110621,3380,1,1,2,1752,1752,1,4096,3380,3390,3380,3390,67,2,1,2,0,48511925,1,0,0,0,Rest of Day,38544,256,2024-09-05
7904794000131358907,3,1725513921854846557,110621,3380,1,1,2,1752,1752,1,4096,3380,3390,3380,3390,67,2,1,2,0,48513009,1,0,0,0,Rest of Day,38549,256,2024-09-05
7904794000131359598,3,1725513990957982025,110621,3380,1,3,2,1752,0,1,4096,3380,3370,3360,3370,67,2,1,2,0,48676103,1,1752,0,0,Rest of Day,38658,256,2024-09-05
7904794000131359785,3,1725513990957982025,110621,3370,1,3,2,238,0,1,2048,3380,3370,3360,3370,146,2,2,2,0,48676169,2,238,0,0,Rest of Day,38724,256,2024-09-05
7904794000131360193,3,1725513936988661617,110621,3410,2,1,2,255621,255621,1,4096,3380,3390,3380,3390,47,0,2,1,94,48554530,194035,0,0,0,Rest of Day,38601,256,2024-09-05
7904794000131360442,3,1725514025639740539,110621,3380,2,3,2,238,0,1,2048,3370,3380,3370,3380,146,2,2,2,0,48770575,2,238,0,0,Rest of Day,39305,256,2024-09-05
7904794000131361003,3,1725513991238700740,110621,3360,1,1,2,274,274,1,2048,3370,3380,3370,3380,51,2,2,2,0,48677984,555,0,0,0,Rest of Day,38921,256,2024-09-05
7904794000131361056,3,1725513990957982025,110621,3380,1,3,2,1785,0,1,4096,3380,3370,3360,3370,67,2,1,2,0,48676104,1,1785,0,0,Rest of Day,38659,256,2024-09-05
7904794000131361138,3,1725513927538378890,110621,3390,1,3,2,11,0,1,2048,3380,3390,3380,3390,146,2,2,2,0,48527771,1158603000,11,0,0,Bouncing,38591,0,2024-09-05
7904794000131364602,3,1725513976155854112,110621,3380,1,1,2,80,80,1,2048,3380,3390,3380,3390,47,0,2,0,0,48648407,20409626,0,0,0,Rest of Day,38649,256,2024-09-05
7904794000131364904,3,1725513998574152178,110621,3410,2,1,2,180229,180229,1,4096,3360,3380,3360,3380,47,0,2,1,94,48702312,194035,0,0,0,Rest of Day,39167,256,2024-09-05
7904794000131368407,3,1725513946135400428,110621,3380,1,9,2,212,212,1,64,3380,3390,3380,3390,67,0,1,0,0,48577190,0,0,0,0,Bouncing,38607,0,2024-09-05
7904794000131372967,3,1725513960223336381,110621,3350,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48611993,99999,0,0,0,Rest of Day,38634,256,2024-09-05
7904794000131372984,3,1725513960323733015,110621,3330,1,1,2,10400,10400,1,2048,3380,3390,3380,3390,2,2,2,2,0,48612080,99999,0,0,0,Rest of Day,38637,256,2024-09-05
7904794000131373759,3,1725513990958475666,110621,3360,1,1,2,10400,10400,1,2048,3370,3370,3360,3370,2,2,2,2,0,48676358,99999,0,0,0,Rest of Day,38735,256,2024-09-05
7904794000131373777,3,1725513993540266504,110621,3340,1,1,2,10400,10400,1,2048,3370,3380,3360,3380,2,2,2,2,0,48690894,99999,0,0,0,Rest of Day,38973,256,2024-09-05
7904794000131373787,3,1725514020151215125,110621,3390,2,1,2,20,20,1,2048,3360,3370,3360,3370,67,0,2,0,0,48750291,1,0,0,0,Rest of Day,39232,256,2024-09-05
7904794000131378661,3,1725513973678620284,110621,3380,1,9,2,242,242,1,64,3380,3390,3380,3390,67,0,1,0,0,48644118,0,0,0,0,Bouncing,38641,0,2024-09-05
7904794000131379206,3,1725513990957982025,110621,3380,1,3,2,178,0,1,2048,3380,3370,3360,3370,47,0,2,0,0,48676147,20409626,178,0,0,Rest of Day,38702,256,2024-09-05
7904794000131383271,3,1725513990960030799,110621,3370,2,3,2,173003,0,1,2048,3370,3380,3360,3380,61,2,2,2,0,48677034,0,173003,0,0,Rest of Day,38870,256,2024-09-05
7904794000131383277,3,1725513990958775872,110621,3380,2,1,2,125,125,1,4098,3370,3370,3360,3370,67,2,2,2,0,48676557,1,0,125,0,Rest of Day,38785,256,2024-09-05
7904794000131383288,3,1725513990958512801,110621,3380,2,9,2,2800,2800,1,2048,3370,3370,3360,3370,67,2,2,2,0,48676391,1,0,0,0,Bouncing,38741,0,2024-09-05
7904794000131383291,3,1725513990958813605,110621,3380,2,1,2,1785,1785,1,4096,3370,3370,3360,3370,67,2,2,2,0,48676613,1,0,0,0,Rest of Day,38805,256,2024-09-05
7904794000131383297,3,1725513990958546100,110621,3380,2,9,2,25200,25200,1,2048,3370,3370,3360,3370,67,2,2,2,0,48676437,1,0,0,0,Bouncing,38755,0,2024-09-05
7904794000131383301,3,1725513990958813605,110621,3380,2,1,2,1752,1752,1,4096,3370,3370,3360,3370,67,2,2,2,0,48676634,1,0,0,0,Rest of Day,38811,256,2024-09-05
7904794000131383302,3,1725513990958876102,110621,3380,2,1,2,1785,1785,1,4096,3370,3370,3360,3370,67,2,2,2,0,48676720,1,0,0,0,Rest of Day,38834,256,2024-09-05
7904794000131383306,3,1725513990958775872,110621,3370,1,3,2,3904,0,1,2048,3370,3370,3360,3370,42,2,2,2,0,48676523,1111,3904,0,0,Bouncing,38771,0,2024-09-05
7904794000131383307,3,1725513990959441479,110621,3380,2,1,2,2418,2418,1,2048,3360,3370,3360,3370,2,2,2,2,0,48676854,99999,0,0,0,Rest of Day,38849,256,2024-09-05
7904794000131383310,3,1725513990958775872,110621,3390,2,9,2,2157,2157,1,4096,3370,3370,3360,3370,67,2,1,2,0,48676543,1,0,0,0,Bouncing,38780,0,2024-09-05
7904794000131383312,3,1725513990958775872,110621,3370,1,3,2,2800,0,1,2048,3370,3370,3360,3370,67,2,2,2,0,48676550,1,2800,0,0,Bouncing,38783,0,2024-09-05
7904794000131383316,3,1725513990958775872,110621,3370,1,3,2,35,0,1,2048,3370,3370,3360,3370,146,2,2,2,0,48676567,2,35,0,0,Rest of Day,38789,256,2024-09-05
7904794000131383324,3,1725513990958813605,110621,3370,1,3,2,2800,0,1,2048,3370,3370,3360,3370,67,2,2,2,0,48676606,1,2800,0,0,Bouncing,38803,0,2024-09-05
7904794000131383326,3,1725514025640344734,110621,3310,1,1,2,1508,1508,1,4096,3370,3380,3370,3380,67,2,4,2,0,48770874,1,0,0,0,Rest of Day,39371,256,2024-09-05
7904794000131383329,3,1725514025640530663,110621,3390,2,1,2,1508,1508,1,4096,3370,3380,3370,3380,67,2,4,2,0,48770923,1,0,0,0,Rest of Day,39380,256,2024-09-05
7904794000131383330,3,1725513990958813605,110621,3370,1,3,2,2800,0,1,2048,3370,3370,3360,3370,67,2,2,2,0,48676645,1,2800,0,0,Bouncing,38815,0,2024-09-05
7904794000131383336,3,1725513990958855411,110621,3370,1,3,2,29,0,1,2048,3370,3370,3360,3370,146,2,2,2,0,48676680,2,29,0,0,Rest of Day,38824,256,2024-09-05
7904794000131383337,3,1725513990960336582,110621,3380,2,1,2,1508,1508,1,4096,3360,3380,3360,3380,67,2,4,2,0,48677135,1,0,0,0,Rest of Day,38879,256,2024-09-05
7904794000131383338,3,1725513990958855411,110621,3370,1,3,2,43,0,1,2048,3370,3370,3360,3370,146,2,2,2,0,48676695,2,43,0,0,Rest of Day,38829,256,2024-09-05
7904794000131383339,3,1725513990958855411,110621,3370,1,3,2,46,0,1,2048,3370,3370,3360,3370,146,2,2,2,0,48676706,2,46,0,0,Rest of Day,38832,256,2024-09-05
7904794000131383345,3,1725513990958926257,110621,3370,1,3,2,27,0,1,2048,3370,3370,3360,3370,146,2,2,2,0,48676742,2,27,0,0,Rest of Day,38836,256,2024-09-05
7904794000131383348,3,1725513990958949023,110621,3370,1,3,2,40,0,1,2048,3370,3370,3360,3370,146,2,2,2,0,48676760,2,40,0,0,Rest of Day,38841,256,2024-09-05
7904794000131383349,3,1725513990959793714,110621,3360,1,1,2,1785,1785,1,4096,3360,3370,3360,3370,67,2,1,2,0,48676961,1,0,0,0,Rest of Day,38858,256,2024-09-05
7904794000131383350,3,1725513990959359204,110621,3370,1,3,2,46977,0,1,2048,3370,3370,3360,3370,67,2,2,2,0,48676826,1,46977,0,0,Bouncing,38846,0,2024-09-05
7904794000131383355,3,1725513990959793714,110621,3360,1,1,2,1950,1950,1,4096,3360,3370,3360,3370,41,2,4,2,0,48676964,2,0,0,0,Rest of Day,38859,256,2024-09-05
7904794000131383368,3,1725513990960299460,110621,3360,1,1,2,1752,1752,1,4096,3360,3380,3360,3380,67,2,1,2,0,48677126,1,0,0,0,Rest of Day,38878,256,2024-09-05
7904794000131383369,3,1725513990960166524,110621,3360,1,1,2,1785,1785,1,4096,3360,3380,3360,3380,67,2,1,2,0,48677091,1,0,0,0,Rest of Day,38874,256,2024-09-05
7904794000131383370,3,1725513990960030799,110621,3370,1,9,2,21881,2900,1,2048,3370,3370,3360,3370,67,2,2,2,0,48677033,1,18981,0,0,Bouncing,38869,0,2024-09-05
7904794000131383374,3,1725513990960166524,110621,3360,1,9,2,2157,2157,1,4096,3360,3380,3360,3380,67,2,1,2,0,48677088,1,0,0,0,Bouncing,38873,0,2024-09-05
7904794000131383394,3,1725513995534109020,110621,3360,1,1,2,1508,1508,1,4096,3360,3370,3360,3370,67,2,4,2,0,48695942,1,0,0,0,Rest of Day,39049,256,2024-09-05
7904794000131383395,3,1725513993540536252,110621,3380,2,1,2,1752,1752,1,4096,3360,3380,3360,3380,67,2,1,2,0,48690916,1,0,0,0,Rest of Day,38976,256,2024-09-05
7904794000131383396,3,1725513993540536252,110621,3380,2,1,2,1785,1785,1,4096,3370,3380,3360,3380,67,2,1,2,0,48690910,1,0,0,0,Rest of Day,38975,256,2024-09-05
7904794000131383397,3,1725513993540536252,110621,3380,2,1,2,1785,1785,1,4096,3370,3380,3360,3380,67,2,1,2,0,48690907,1,0,0,0,Rest of Day,38974,256,2024-09-05
7904794000131383398,3,1725513993540039346,110621,3370,1,3,2,1186,0,1,2048,3370,3380,3360,3380,41,0,2,0,0,48690875,0,1186,0,0,Rest of Day,38969,256,2024-09-05
7904794000131383445,3,1725513995634681606,110621,3390,2,1,2,10400,10400,1,2048,3360,3370,3360,3370,2,2,2,2,0,48696234,99999,0,0,0,Rest of Day,39080,256,2024-09-05
7904794000131383446,3,1725513993641033426,110621,3320,1,1,2,10400,10400,1,2048,3360,3380,3360,3380,2,2,2,2,0,48691181,99999,0,0,0,Rest of Day,38982,256,2024-09-05
7904794000131383451,3,1725513994774273034,110621,3380,2,1,2,1508,1508,1,4096,3370,3380,3370,3380,67,2,4,2,0,48693893,1,0,0,0,Rest of Day,39000,256,2024-09-05
7904794000131383504,3,1725514137918776618,110621,3370,1,1,2,139,139,1,2048,3380,3390,3380,3390,67,0,2,0,0,49027523,0,0,0,0,Rest of Day,39932,256,2024-09-05
7904794000131383508,3,1725514129889769886,110621,3370,1,1,2,8,8,1,2048,3380,3390,3380,3390,67,0,2,0,0,49007329,1,0,0,0,Rest of Day,39873,256,2024-09-05
7904794000131383559,3,1725513992820248043,110621,3370,2,1,2,125,125,1,4098,3370,3380,3370,3380,67,2,2,2,0,48689511,1,0,125,0,Rest of Day,38964,256,2024-09-05
7904794000131384386,3,1725513993540536252,110621,3380,2,1,2,1950,1950,1,4096,3360,3380,3360,3380,41,2,4,2,0,48690919,2,0,0,0,Rest of Day,38977,256,2024-09-05
7904794000131384852,3,1725514105209083768,110621,3350,1,1,2,347,347,1,2048,3380,3390,3380,3390,51,2,2,2,0,48946449,555,0,0,0,Rest of Day,39763,256,2024-09-05
7904794000131385298,3,1725514035915916127,110621,3350,1,1,2,317,317,1,2048,3370,3390,3370,3390,51,2,2,2,0,48792763,8949669,0,0,0,Rest of Day,39620,256,2024-09-05
7904794000131385546,3,1725513993540039346,110621,3370,2,3,2,1086,0,1,2048,3370,3380,3370,3380,47,0,2,0,0,48690874,194035,1086,0,0,Bouncing,38968,0,2024-09-05
7904794000131385547,3,1725513993540157474,110621,3380,2,9,2,2153,2153,1,4096,3370,3380,3360,3380,67,2,1,2,0,48690888,1,0,0,0,Bouncing,38971,0,2024-09-05
7904794000131385580,3,1725514025740888650,110621,3330,1,1,2,10400,10400,1,2048,3370,3380,3370,3390,2,2,2,2,0,48771636,99999,0,0,0,Rest of Day,39421,256,2024-09-05
7904794000131385662,3,1725514025842048997,110621,3310,1,1,2,10400,10400,1,2048,3370,3380,3370,3390,2,2,2,2,0,48772137,99999,0,0,0,Rest of Day,39438,256,2024-09-05
7904794000131386071,3,1725513995098844575,110621,3380,2,1,2,1785,1785,1,4096,3370,3380,3360,3380,67,2,1,2,0,48694439,1,0,0,0,Rest of Day,39016,256,2024-09-05
7904794000131386072,3,1725513995098844575,110621,3380,2,1,2,1950,1950,1,4096,3370,3380,3360,3380,41,2,4,2,0,48694445,2,0,0,0,Rest of Day,39018,256,2024-09-05
7904794000131386073,3,1725513995098844575,110621,3380,2,1,2,1785,1785,1,4096,3370,3380,3360,3380,67,2,1,2,0,48694448,1,0,0,0,Rest of Day,39019,256,2024-09-05
