EXCHANGE,sequence,tradedate,tradetime,securitycode,orderid,dealsource,dealsourcedecoded,exchangeinfo,matchgroupid,nationalbidpricesnapshot,nationalofferpricesnapshot,tradeprice,quantity,side,sidedecoded,participantid,passiveaggressive,row_num
3,3113802,2024-09-05,1725494536001032398,110621,7904794000123889283,20,Auction,ON Market,7904794000123498635,3330,3340,3340,295,1,Buy,54,0,179
3,3113803,2024-09-05,1725494536001032398,110621,7904794000123986931,20,Auction,ON Market,7904794000123498635,3330,3340,3340,295,2,Sell,146,0,180
3,3113804,2024-09-05,1725494536001032398,110621,7904794000123962806,20,Auction,ON Market,7904794000123498636,3330,3340,3340,252,1,Buy,146,0,181
3,3113805,2024-09-05,1725494536001032398,110621,7904794000123986931,20,Auction,ON Market,7904794000123498636,3330,3340,3340,252,2,Sell,146,0,182
3,3113806,2024-09-05,1725494536001032398,110621,7904794000123962806,20,Auction,ON Market,7904794000123498637,3330,3340,3340,148,1,Buy,146,0,183
3,3113807,2024-09-05,1725494536001032398,110621,7904794000124000785,20,Auction,ON Market,7904794000123498637,3330,3340,3340,148,2,Sell,146,0,184
3,3113808,2024-09-05,1725494536001032398,110621,7904794000123967307,20,Auction,ON Market,7904794000123498638,3330,3340,3340,200,1,Buy,69,0,185
3,3113809,2024-09-05,1725494536001032398,110621,7904794000124000785,20,Auction,ON Market,7904794000123498638,3330,3340,3340,200,2,Sell,146,0,186
3,3113810,2024-09-05,1725494536001032398,110621,7904794000123986970,20,Auction,ON Market,7904794000123498639,3330,3340,3340,2882,1,Buy,47,0,187
3,3113811,2024-09-05,1725494536001032398,110621,7904794000124000785,20,Auction,ON Market,7904794000123498639,3330,3340,3340,2882,2,Sell,146,0,188
3,3113812,2024-09-05,1725494536001032398,110621,7904794000123986970,20,Auction,ON Market,7904794000123498640,3330,3340,3340,942,1,Buy,47,0,189
3,3113813,2024-09-05,1725494536001032398,110621,7904794000123957548,20,Auction,ON Market,7904794000123498640,3330,3340,3340,942,2,Sell,146,0,190
3,3113814,2024-09-05,1725494536001032398,110621,7904794000124112927,20,Auction,ON Market,7904794000123498641,3330,3340,3340,52,1,Buy,67,0,191
3,3113815,2024-09-05,1725494536001032398,110621,7904794000123957548,20,Auction,ON Market,7904794000123498641,3330,3340,3340,52,2,Sell,146,0,192
3,3113816,2024-09-05,1725494536001032398,110621,7904794000124112927,20,Auction,ON Market,7904794000123498642,3330,3340,3340,224,1,Buy,67,0,193
3,3113817,2024-09-05,1725494536001032398,110621,7904794000123983836,20,Auction,ON Market,7904794000123498642,3330,3340,3340,224,2,Sell,146,0,194
3,3113818,2024-09-05,1725494536001032398,110621,7904794000124112927,20,Auction,ON Market,7904794000123498643,3330,3340,3340,369,1,Buy,67,0,195
3,3113819,2024-09-05,1725494536001032398,110621,7904794000123957610,20,Auction,ON Market,7904794000123498643,3330,3340,3340,369,2,Sell,146,0,196
3,3113820,2024-09-05,1725494536001032398,110621,7904794000124112927,20,Auction,ON Market,7904794000123498644,3330,3340,3340,598,1,Buy,67,0,197
3,3113821,2024-09-05,1725494536001032398,110621,7904794000123951410,20,Auction,ON Market,7904794000123498644,3330,3340,3340,598,2,Sell,146,0,198
3,3113822,2024-09-05,1725494536001032398,110621,7904794000124112927,20,Auction,ON Market,7904794000123498645,3330,3340,3340,35,1,Buy,67,0,199
3,3113823,2024-09-05,1725494536001032398,110621,7904794000123949664,20,Auction,ON Market,7904794000123498645,3330,3340,3340,35,2,Sell,146,0,200
3,3113824,2024-09-05,1725494536001032398,110621,7904794000124112927,20,Auction,ON Market,7904794000123498646,3330,3340,3340,108,1,Buy,67,0,201
3,3113825,2024-09-05,1725494536001032398,110621,7904794000123947303,20,Auction,ON Market,7904794000123498646,3330,3340,3340,108,2,Sell,146,0,202
3,3113826,2024-09-05,1725494536001032398,110621,7904398175938648176,20,Auction,ON Market,7904794000123498647,3330,3340,3340,3000,1,Buy,27,0,203
3,3113827,2024-09-05,1725494536001032398,110621,7904794000123947303,20,Auction,ON Market,7904794000123498647,3330,3340,3340,3000,2,Sell,146,0,204
3,3113828,2024-09-05,1725494536001032398,110621,7904398175940004523,20,Auction,ON Market,7904794000123498648,3330,3340,3340,500,1,Buy,147,0,205
3,3113829,2024-09-05,1725494536001032398,110621,7904794000123947303,20,Auction,ON Market,7904794000123498648,3330,3340,3340,500,2,Sell,146,0,206
3,3113830,2024-09-05,1725494536001032398,110621,7904398175942392454,20,Auction,ON Market,7904794000123498649,3330,3340,3340,500,1,Buy,76,0,207
3,3113831,2024-09-05,1725494536001032398,110621,7904794000123947303,20,Auction,ON Market,7904794000123498649,3330,3340,3340,500,2,Sell,146,0,208
3,3113832,2024-09-05,1725494536001032398,110621,7904398175945861585,20,Auction,ON Market,7904794000123498650,3330,3340,3340,890,1,Buy,27,0,209
3,3113833,2024-09-05,1725494536001032398,110621,7904794000123947303,20,Auction,ON Market,7904794000123498650,3330,3340,3340,890,2,Sell,146,0,210
3,3113834,2024-09-05,1725494536001032398,110621,7904398175945861585,20,Auction,ON Market,7904794000123498651,3330,3340,3340,110,1,Buy,27,0,211
3,3113835,2024-09-05,1725494536001032398,110621,7904794000124111124,20,Auction,ON Market,7904794000123498651,3330,3340,3340,110,2,Sell,146,0,212
3,3113836,2024-09-05,1725494536001032398,110621,7904398175945865499,20,Auction,ON Market,7904794000123498652,3330,3340,3340,200,1,Buy,76,0,213
3,3113837,2024-09-05,1725494536001032398,110621,7904794000124111124,20,Auction,ON Market,7904794000123498652,3330,3340,3340,200,2,Sell,146,0,214
3,3113838,2024-09-05,1725494536001032398,110621,7904398175947644382,20,Auction,ON Market,7904794000123498653,3330,3340,3340,503,1,Buy,54,0,215
3,3113839,2024-09-05,1725494536001032398,110621,7904794000124111124,20,Auction,ON Market,7904794000123498653,3330,3340,3340,503,2,Sell,146,0,216
3,3113840,2024-09-05,1725494536001032398,110621,7904398175947644382,20,Auction,ON Market,7904794000123498654,3330,3340,3340,2497,1,Buy,54,0,217
3,3113841,2024-09-05,1725494536001032398,110621,7904794000124113858,20,Auction,ON Market,7904794000123498654,3330,3340,3340,2497,2,Sell,146,0,218
3,3113842,2024-09-05,1725494536001032398,110621,7904794000123923592,20,Auction,ON Market,7904794000123498655,3330,3340,3340,300,1,Buy,54,0,219
3,3113843,2024-09-05,1725494536001032398,110621,7904794000124113858,20,Auction,ON Market,7904794000123498655,3330,3340,3340,300,2,Sell,146,0,220
3,3113844,2024-09-05,1725494536001032398,110621,7901232681961367765,20,Auction,ON Market,7904794000123498656,3330,3340,3340,619,1,Buy,27,0,221
3,3113845,2024-09-05,1725494536001032398,110621,7904794000124113858,20,Auction,ON Market,7904794000123498656,3330,3340,3340,619,2,Sell,146,0,222
3,3113846,2024-09-05,1725494536001032398,110621,7901232681961367765,20,Auction,ON Market,7904794000123498657,3330,3340,3340,1141,1,Buy,27,0,223
3,3113847,2024-09-05,1725494536001032398,110621,7904794000124114372,20,Auction,ON Market,7904794000123498657,3330,3340,3340,1141,2,Sell,146,0,224
3,3113848,2024-09-05,1725494536001032398,110621,7904398175938710192,20,Auction,ON Market,7904794000123498658,3330,3340,3340,261,1,Buy,69,0,225
3,3113849,2024-09-05,1725494536001032398,110621,7904794000124114372,20,Auction,ON Market,7904794000123498658,3330,3340,3340,261,2,Sell,146,0,226
3,3113850,2024-09-05,1725494536001032398,110621,7904398175938710192,20,Auction,ON Market,7904794000123498659,3330,3340,3340,974,1,Buy,69,0,227
3,3113851,2024-09-05,1725494536001032398,110621,7904794000124116900,20,Auction,ON Market,7904794000123498659,3330,3340,3340,974,2,Sell,146,0,228
3,3113852,2024-09-05,1725494536001032398,110621,7904398175938710192,20,Auction,ON Market,7904794000123498660,3330,3340,3340,4710,1,Buy,69,0,229
3,3113853,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498660,3330,3340,3340,4710,2,Sell,146,0,230
3,3113854,2024-09-05,1725494536001032398,110621,7904398175940219845,20,Auction,ON Market,7904794000123498661,3330,3340,3340,3000,1,Buy,69,0,231
3,3113855,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498661,3330,3340,3340,3000,2,Sell,146,0,232
3,3113856,2024-09-05,1725494536001032398,110621,7904398175940939139,20,Auction,ON Market,7904794000123498662,3330,3340,3340,100,1,Buy,32,0,233
3,3113857,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498662,3330,3340,3340,100,2,Sell,146,0,234
3,3113858,2024-09-05,1725494536001032398,110621,7904398175942125192,20,Auction,ON Market,7904794000123498663,3330,3340,3340,1411,1,Buy,284,0,235
3,3113859,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498663,3330,3340,3340,1411,2,Sell,146,0,236
3,3113860,2024-09-05,1725494536001032398,110621,7904398175945234622,20,Auction,ON Market,7904794000123498664,3330,3340,3340,2500,1,Buy,147,0,237
3,3113861,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498664,3330,3340,3340,2500,2,Sell,146,0,238
3,3113862,2024-09-05,1725494536001032398,110621,7904794000123656573,20,Auction,ON Market,7904794000123498665,3330,3340,3340,200,1,Buy,69,0,239
3,3113863,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498665,3330,3340,3340,200,2,Sell,146,0,240
3,3113864,2024-09-05,1725494536001032398,110621,7904794000123661156,20,Auction,ON Market,7904794000123498666,3330,3340,3340,4000,1,Buy,69,0,241
3,3113865,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498666,3330,3340,3340,4000,2,Sell,146,0,242
3,3113866,2024-09-05,1725494536001032398,110621,7901232681961295538,20,Auction,ON Market,7904794000123498667,3330,3340,3340,1000,1,Buy,69,0,243
3,3113867,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498667,3330,3340,3340,1000,2,Sell,146,0,244
3,3113868,2024-09-05,1725494536001032398,110621,7904398175937663797,20,Auction,ON Market,7904794000123498668,3330,3340,3340,268,1,Buy,69,0,245
3,3113869,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498668,3330,3340,3340,268,2,Sell,146,0,246
3,3113870,2024-09-05,1725494536001032398,110621,7904398175938586018,20,Auction,ON Market,7904794000123498669,3330,3340,3340,2980,1,Buy,69,0,247
3,3113871,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498669,3330,3340,3340,2980,2,Sell,146,0,248
3,3113872,2024-09-05,1725494536001032398,110621,7904398175942016932,20,Auction,ON Market,7904794000123498670,3330,3340,3340,2250,1,Buy,284,0,249
3,3113873,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498670,3330,3340,3340,2250,2,Sell,146,0,250
3,3113874,2024-09-05,1725494536001032398,110621,7904398175943340705,20,Auction,ON Market,7904794000123498671,3330,3340,3340,1000,1,Buy,147,0,251
3,3113875,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498671,3330,3340,3340,1000,2,Sell,146,0,252
3,3113876,2024-09-05,1725494536001032398,110621,7904398175945547295,20,Auction,ON Market,7904794000123498672,3330,3340,3340,700,1,Buy,27,0,253
3,3113877,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498672,3330,3340,3340,700,2,Sell,146,0,254
3,3113878,2024-09-05,1725494536001032398,110621,7904794000123962824,45,Auction UCP,ON Market,7904794000123498673,3330,3340,3340,700,1,Buy,146,0,255
3,3113879,2024-09-05,1725494536001032398,110621,7904794000124090332,45,Auction UCP,ON Market,7904794000123498673,3330,3340,3340,700,2,Sell,146,0,256
3,3113880,2024-09-05,1725494536001032398,110621,7904794000124116576,20,Auction,ON Market,7904794000123498674,3330,3340,3340,14857,1,Buy,67,0,257
3,3113881,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498674,3330,3340,3340,14857,2,Sell,146,0,258
3,3113882,2024-09-05,1725494536001032398,110621,7904794000124129574,20,Auction,ON Market,7904794000123498675,3330,3340,3340,324,1,Buy,106,0,259
3,3113883,2024-09-05,1725494536001032398,110621,7904794000124090332,20,Auction,ON Market,7904794000123498675,3330,3340,3340,324,2,Sell,146,0,260
3,3113884,2024-09-05,1725494536001032398,110621,7904794000124129574,20,Auction,ON Market,7904794000123498676,3330,3340,3340,2176,1,Buy,106,0,261
3,3113885,2024-09-05,1725494536001032398,110621,7904794000124115911,20,Auction,ON Market,7904794000123498676,3330,3340,3340,2176,2,Sell,67,0,262
3,3113886,2024-09-05,1725494536001032398,110621,7904794000123660600,20,Auction,ON Market,7904794000123498677,3330,3340,3340,80,1,Buy,69,0,263
3,3113887,2024-09-05,1725494536001032398,110621,7904794000124115911,20,Auction,ON Market,7904794000123498677,3330,3340,3340,80,2,Sell,67,0,264
3,3113888,2024-09-05,1725494536001032398,110621,7904398175942498259,20,Auction,ON Market,7904794000123498678,3330,3340,3340,208,1,Buy,54,0,265
3,3113889,2024-09-05,1725494536001032398,110621,7904794000124115911,20,Auction,ON Market,7904794000123498678,3330,3340,3340,208,2,Sell,67,0,266
3,3113890,2024-09-05,1725494536001032398,110621,7904398175942498259,20,Auction,ON Market,7904794000123498679,3330,3340,3340,792,1,Buy,54,0,267
3,3113891,2024-09-05,1725494536001032398,110621,7904794000123950857,20,Auction,ON Market,7904794000123498679,3330,3340,3340,792,2,Sell,47,0,268
3,3113892,2024-09-05,1725494536001032398,110621,7904794000124053114,20,Auction,ON Market,7904794000123498680,3330,3340,3340,2879,1,Buy,67,0,269
3,3113893,2024-09-05,1725494536001032398,110621,7904794000123950857,20,Auction,ON Market,7904794000123498680,3330,3340,3340,2879,2,Sell,47,0,270
3,3113894,2024-09-05,1725494536001032398,110621,7904794000124053114,20,Auction,ON Market,7904794000123498681,3330,3340,3340,61,1,Buy,67,0,271
3,3113895,2024-09-05,1725494536001032398,110621,7904794000124100544,20,Auction,ON Market,7904794000123498681,3330,3340,3340,61,2,Sell,47,0,272
3,3113896,2024-09-05,1725494536001032398,110621,7904794000124116554,20,Auction,ON Market,7904794000123498682,3330,3340,3340,1603,1,Buy,59,0,273
3,3113897,2024-09-05,1725494536001032398,110621,7904794000124100544,20,Auction,ON Market,7904794000123498682,3330,3340,3340,1603,2,Sell,47,0,274
3,3113898,2024-09-05,1725494536001032398,110621,7904794000124116554,20,Auction,ON Market,7904794000123498683,3330,3340,3340,8423,1,Buy,59,0,275
3,3113899,2024-09-05,1725494536001032398,110621,7904794000124131527,20,Auction,ON Market,7904794000123498683,3330,3340,3340,8423,2,Sell,5,0,276
3,3113900,2024-09-05,1725494536001032398,110621,7904794000124129649,20,Auction,ON Market,7904794000123498684,3330,3340,3340,1577,1,Buy,67,0,277
3,3113901,2024-09-05,1725494536001032398,110621,7904794000124131527,20,Auction,ON Market,7904794000123498684,3330,3340,3340,1577,2,Sell,5,0,278
3,3113902,2024-09-05,1725494536001032398,110621,7904794000124129649,20,Auction,ON Market,7904794000123498685,3330,3340,3340,28,1,Buy,67,0,279
3,3113903,2024-09-05,1725494536001032398,110621,7904794000124131481,20,Auction,ON Market,7904794000123498685,3330,3340,3340,28,2,Sell,42,0,280
3,3126135,2024-09-05,1725494536146140414,110621,7904794000123655655,1,Continuous Lit,ON Market,7904794000123499533,3320,3340,3330,300,1,Buy,146,0,281
3,3126136,2024-09-05,1725494536146140414,110621,7904794000124132443,1,Continuous Lit,ON Market,7904794000123499533,3320,3340,3330,300,2,Sell,26,1,282
3,3126137,2024-09-05,1725494536146140414,110621,7902418780135219205,1,Continuous Lit,ON Market,7904794000123499534,3320,3340,3320,903,1,Buy,69,0,283
3,3126138,2024-09-05,1725494536146140414,110621,7904794000124132443,1,Continuous Lit,ON Market,7904794000123499534,3320,3340,3320,903,2,Sell,26,1,284
3,3126139,2024-09-05,1725494536146140414,110621,7904794000124126924,1,Continuous Lit,ON Market,7904794000123499535,3320,3340,3320,1450,1,Buy,67,0,285
3,3126140,2024-09-05,1725494536146140414,110621,7904794000124132443,1,Continuous Lit,ON Market,7904794000123499535,3320,3340,3320,1450,2,Sell,26,1,286
3,3129415,2024-09-05,1725494536699428318,110621,7904794000124133141,1,Continuous Lit,ON Market,7904794000123499547,3320,3340,3340,1605,1,Buy,106,1,287
3,3129416,2024-09-05,1725494536699428318,110621,7904794000124132100,1,Continuous Lit,ON Market,7904794000123499547,3320,3340,3340,1605,2,Sell,67,0,288
3,3129417,2024-09-05,1725494536699428318,110621,7904794000124133141,1,Continuous Lit,ON Market,7904794000123499548,3320,3340,3350,2500,1,Buy,106,1,289
3,3129418,2024-09-05,1725494536699428318,110621,7904794000124071319,1,Continuous Lit,ON Market,7904794000123499548,3320,3340,3350,2500,2,Sell,26,0,290
3,3129419,2024-09-05,1725494536699428318,110621,7904794000124133141,1,Continuous Lit,ON Market,7904794000123499549,3320,3340,3350,4000,1,Buy,106,1,291
3,3129420,2024-09-05,1725494536699428318,110621,7904794000124084285,1,Continuous Lit,ON Market,7904794000123499549,3320,3340,3350,4000,2,Sell,26,0,292
3,3129421,2024-09-05,1725494536699428318,110621,7904794000124133141,1,Continuous Lit,ON Market,7904794000123499550,3320,3340,3350,6895,1,Buy,106,1,293
3,3129422,2024-09-05,1725494536699428318,110621,7904794000124131943,1,Continuous Lit,ON Market,7904794000123499550,3320,3340,3350,6895,2,Sell,42,0,294
3,3148386,2024-09-05,1725494541217577795,110621,7904794000124137683,44,Continuous Lit UCP,ON Market,7904794000123499616,3330,3350,3340,416,1,Buy,67,0,295
3,3148387,2024-09-05,1725494541217577795,110621,7904794000124137697,44,Continuous Lit UCP,ON Market,7904794000123499616,3330,3350,3340,416,2,Sell,67,1,296
3,3203977,2024-09-05,1725494566047747513,110621,7904794000124150314,44,Continuous Lit UCP,ON Market,7904794000123499786,3330,3350,3350,1605,1,Buy,67,1,297
3,3203978,2024-09-05,1725494566047747513,110621,7904794000124132803,44,Continuous Lit UCP,ON Market,7904794000123499786,3330,3350,3350,1605,2,Sell,67,0,298
3,3203979,2024-09-05,1725494566047747513,110621,7904794000124150314,1,Continuous Lit,ON Market,7904794000123499787,3330,3350,3350,1568,1,Buy,67,1,299
3,3203980,2024-09-05,1725494566047747513,110621,7904794000124133714,1,Continuous Lit,ON Market,7904794000123499787,3330,3350,3350,1568,2,Sell,41,0,300
3,3203981,2024-09-05,1725494566047747513,110621,7904794000124150314,1,Continuous Lit,ON Market,7904794000123499788,3330,3350,3350,334,1,Buy,67,1,301
3,3203982,2024-09-05,1725494566047747513,110621,7904794000124134556,1,Continuous Lit,ON Market,7904794000123499788,3330,3350,3350,334,2,Sell,47,0,302
3,3203983,2024-09-05,1725494566047747513,110621,7904794000124150314,1,Continuous Lit,ON Market,7904794000123499789,3330,3350,3350,1605,1,Buy,67,1,303
3,3203984,2024-09-05,1725494566047747513,110621,7904794000124134557,1,Continuous Lit,ON Market,7904794000123499789,3330,3350,3350,1605,2,Sell,41,0,304
3,3203985,2024-09-05,1725494566047747513,110621,7904794000124150314,1,Continuous Lit,ON Market,7904794000123499790,3330,3350,3350,488,1,Buy,67,1,305
3,3203986,2024-09-05,1725494566047747513,110621,7904794000124135108,1,Continuous Lit,ON Market,7904794000123499790,3330,3350,3350,488,2,Sell,146,0,306
3,3204002,2024-09-05,1725494566047773370,110621,7904794000124150316,1,Continuous Lit,ON Market,7904794000123499791,3330,3350,3350,1269,1,Buy,67,1,307
3,3204003,2024-09-05,1725494566047773370,110621,7904794000124135108,1,Continuous Lit,ON Market,7904794000123499791,3330,3350,3350,1269,2,Sell,146,0,308
3,3204004,2024-09-05,1725494566047773370,110621,7904794000124150316,1,Continuous Lit,ON Market,7904794000123499792,3330,3350,3350,340,1,Buy,67,1,309
3,3204005,2024-09-05,1725494566047773370,110621,7904794000124135777,1,Continuous Lit,ON Market,7904794000123499792,3330,3350,3350,340,2,Sell,47,0,310
3,3204006,2024-09-05,1725494566047773370,110621,7904794000124150316,1,Continuous Lit,ON Market,7904794000123499793,3330,3350,3350,3048,1,Buy,67,1,311
